Filename,TP-shape,TP-type,TP-color,Noise,Resolution,SourceLink
1079,1105.jpg,1,2,1,1,1.0,https://www.al-ahliya.com/images/teoria/signals_jpg/98.jpg
1080,1106.jpg,1,2,1,1,1.0,http://2.bp.blogspot.com/-o5KkKkAjdvc/VTTVX_suRVI/AAAAAAAAIis/vmx-ieP7vAY/s1600/1.jpg
1081,1107.jpg,1,1,1,1,1.0,https://i0.wp.com/www.al-khaleeg.com/wp-content/uploads/2016/04/IMG-20160404-WA0113.jpg?w=766&ssl=1
1082,1108.jpg,1,2,1,1,,not found
1083,1109.jpg,1,1,1,1,1.0,http://news.mcw.sa/wp-content/uploads/2017/06/01-3.jpg
1084,1110.jpg,1,2,1,1,1.0,http://www.alriyadh.com/media/thumb/86/78/1000_e46b92069b.jpg
1085,1111.jpg,2,2,1,1,,not found
1086,1112.jpg,2,1,1,0,1.0,https://img.youm7.com/ArticleImgs/2016/12/15/47078-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%B6%D8%A8%D8%B9%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF--(22).jpg
1087,1113.jpg,1,2,3,1,1.0,http://mw2.google.com/mw-panoramio/photos/medium/62124791.jpg
1088,1114.jpg,1,1,3,1,,not found
1089,1115.jpg,1,2,1,1,1.0,https://lh4.googleusercontent.com/-YfwW3HFdcjY/TnDUHU1qGMI/AAAAAAAAACs/x_W-DSKzQvM/s640/DSCN0036.JPG
1090,1116.jpg,1,1,2,1,,not found
1091,1117.jpg,1,2,1,1,0.0,https://www.vitaminedz.com/articles/393/01_393861.jpg
1092,1118.jpg,1,2,4,1,,not found
1093,1119.jpg,1,1,4,1,0.0,https://st.depositphotos.com/2628485/3083/i/950/depositphotos_30831733-stock-photo-arabic-men-at-work-street.jpg
1094,1120.jpg,1,2,1,1,1.0,https://i.stack.imgur.com/5SNkf.jpg
1095,1121.jpg,1,2,2,0,0.0,https://i.pinimg.com/564x/2c/0d/20/2c0d20eadcd3be0ae843c7863877ab16.jpg
1096,1122.jpg,1,2,1,1,0.0,https://ar.webmanagercenter.com/wp-content/uploads/2016/08/algerie-tunisie.jpg
1097,1123.jpg,1,2,237,1,1.0,https://p4.storage.canalblog.com/44/57/776488/63629397_p.jpg
1098,1124.png,1,2,2,1,1.0,http://alkuwaityah.com/ArticleImages/496c3912-3ffd-47fe-810b-68839b83022b.JPG
1099,1125.jpg,1,2,1,1,,not found
1100,1126.jpg,1,2,1,1,0.0,http://www.casa24.ma/news_img/news_1477382847.jpg
1101,1127.jpg,1,1,3,1,0.0,https://images.gulfnews.com/polopoly-images/2012/11/5/1.1098705_2700567308.jpg
1102,1128.jpg,1,1,2,1,1.0,https://i.pinimg.com/originals/44/4d/e9/444de94dd7c16721ffaf52516bd40387.jpg
1103,1129.jpg,1,1,6,1,0.0,http://www.alriyadh.com/media/thumb/79/b5/1000_91c9ee6fef.jpg
1104,1130.jpg,1,2,3,1,0.0,https://www.tunisienumerique.com/wp-content/uploads/2018/09/goun.jpg
1105,1131.jpg,1,2,12,1,0.0,https://www.le-republicain.fr/wp-content/uploads/2015/12/Autoroute-A6-640x427.jpg
1106,1132.jpg,1,2,12,1,0.0,https://www.axeldestampa.com/wp-content/uploads/2016/12/1week1project_Workshop-Casablanca_casaskin_top-01.jpg
1107,1133.jpg,1,2,2,1,0.0,https://i0.wp.com/www.slaati.com/wp-content/uploads/2017/01/WhatsApp-Image-2017-01-13-at-4.46.15-PM.jpeg?fit=630%2C342&ssl=1
1108,1134.jpg,1,2,1,0,1.0,https://lh3.googleusercontent.com/-sTKi8lhZwH4/TiMx6b--mDI/AAAAAAAADeE/E9GzULglB6I/s576/IMG_1490.JPG
1109,1135.jpg,1,2,12,1,1.0,https://c1.staticflickr.com/5/4673/39447397185_d21be17d54_k.jpg
1110,1136.jpg,1,1,37,0,,not found
1111,1137.jpg,1,1,37,1,0.0,http://www.trtarabi.com/archive/wp-content/uploads/2017/05/18336943_1306811856071299_1575777104_n.jpg
1112,1138.jpg,1,1,7,1,1.0,https://cache.emaratalyoum.com/polopoly_fs/1.781405.1462370456!/image/image.jpg
1113,1139.jpg,1,2,1,0,,not found
1114,1140.jpg,1,1,4,1,0.0,https://livingthetravelchannel.files.wordpress.com/2011/02/sany1695.jpg?w=450&h=337
1115,1141.jpg,1,1,3,1,1.0,http://www.al-jazirah.com/2016/20160515/ln_79_1.jpg
1116,1142.jpg,1,2,1,1,0.0,http://i.le360.ma/fr/sites/default/files/styles/asset_image_in_body/public/assets/images/2013/10/autoroute_maroc.jpg
1117,1143.jpg,1,2,1,1,1.0,https://www.amazighworldnews.com/wp-content/uploads/2015/11/thumbs.jpg
1118,1144.jpg,1,1,1,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Arabian_Gulf_Street.JPG/1200px-Arabian_Gulf_Street.JPG
1119,1145.jpg,1,2,1,1,1.0,http://www.akhersaa-dz.com/wp-content/uploads/2018/01/AUTOROUTE-765x510.jpg
1120,1146.jpg,1,2,1,1,1.0,https://4.bp.blogspot.com/_D-Kd0XOR0gE/TIhgGiHPdiI/AAAAAAAAABg/CMJ_uBCzAR4/s400/DSC08142.JPG
1121,1147.jpg,1,2,1,0,1.0,http://www.m5zn.com/newuploads/2017/03/14/jpg//0072d8d844b2163.jpg
1122,1148.jpg,1,2,1,1,1.0,http://almnatiq.net/wp-content/uploads/2018/03/unnamed-162-768x1024.jpg
1123,1149.jpg,2,1,2,1,1.0,https://cache.emaratalyoum.com/polopoly_fs/1.784538.1462444782!/image/image.jpg
1124,1150.jpg,1,1,123,1,0.0,https://i.pinimg.com/564x/8c/82/f6/8c82f6659612276e243b8e997071936d.jpg
1125,1151.jpg,1,2,12,0,0.0,https://pbs.twimg.com/media/CdbAKIAW0AErghJ.jpg
1126,1152.jpg,1,1,1,1,1.0,http://www.alakhbar.press.ma/wp-content/uploads/2016/05/jdd.jpg
1127,1153.jpg,1,2,1,1,1.0,http://www10.0zz0.com/2012/07/17/17/972863142.jpg
1128,1154.jpg,1,2,1347,1,1.0,https://i1.wp.com/alluae.ae/wp-content/uploads/2017/03/Traffic-Signs-Manufacturer.jpg?resize=460%2C330
1129,1155.jpg,1,1,3,0,1.0,https://previews.123rf.com/images/adwo123/adwo1231604/adwo123160401186/55644777-rabat-et-casablanca-signalisation-routi%C3%A8re-maroc.jpg
1130,1156.jpg,1,2,1,1,0.0,https://ajel.sa/uploads/media-cache/resize_800_relative/uploads/files/images/62316.jpg
1131,1157.png,1,2,2,1,0.0,https://thumbs.dreamstime.com/t/view-al-fatih-highway-motorway-sign-manama-bahrain-urban-landscape-bahrain-middle-east-manama-arabic-102890346.jpg
1132,1158.jpg,1,2,1,1,,not found
1133,1159.jpg,1,2,1,1,1.0,https://farm4.static.flickr.com/3172/2667702002_d7ce788e27.jpg?v=0
1134,1160.jpg,1,2,1,1,1.0,http://i.le360.ma/fr/sites/default/files/styles/asset_image_in_body/public/assets/images/2014/03/travaux_construction_autoroute_eljadida_safe_g.jpg
1135,1161.jpg,1,2,1,1,,not found
1136,1162.jpg,1,2,3,1,1.0,https://www.interieur.gov.tn/webroot/02eab3a74016f92185946d180bd0c21a/uploads/images/2018/4/matmata.jpg
1137,1163.jpg,1,2,134,1,0.0,http://www.auto-utilitaire.com/img/article_large/Autoroute_Est_Ouest_Altitude_________________________________________997813881.jpg
1138,1164.jpg,2,1,3,0,1.0,http://assalas.a.s.pic.centerblog.net/7b05ebc0.jpg
1139,1165.jpg,1,1,3,1,0.0,https://photo-3-baomoi.zadn.vn/w700_r1/17/12/05/61/24184238/1_490933.jpg
1140,1166.jpg,1,2,3,1,0.0,https://www.welovebuzz.com/wp-content/uploads/2015/02/taghazout-maroc-5.jpg
1141,1167.jpg,1,1,3,1,0.0,https://www.an7a.com/wp-content/uploads/2012/10/%D8%A7%D9%84%D8%A7%D9%84%D8%AA%D9%81%D8%A7%D9%81-%D9%84%D9%84%D9%8A%D9%85%D9%8A%D9%86-300x199.jpg
1142,1168.jpg,1,2,1,1,1.0,http://www.m5zn.com/uploads/2010/5/9/photo/050910040556rfil4c98ggdut.jpg
1143,1169.jpg,1,2,5,1,1.0,http://www.abudhabi2.com/wp-content/uploads/2016/01/New-Speed-Limits-Set-in-Dubai.jpg
1144,1170.jpg,1,1,4,1,0.0,https://mrsdubai.files.wordpress.com/2012/11/dubai-driving-307x372.jpg?w=307&h=372
1145,1171.jpg,1,2,1,1,1.0,https://i.stack.imgur.com/5Zpur.jpg
1146,1172.jpg,1,2,3,1,1.0,https://3.bp.blogspot.com/-WI82A_J2AJU/V7WfhKC5yFI/AAAAAAAAAeg/6AvI8dxV-94QSHhh2AQbzlWdBY0Grde9QCEw/s400/image006.jpg
1147,1173.jpg,1,2,1,1,,not found
1148,1174.jpg,1,2,12,0,0.0,http://img.over-blog-kiwi.com/0/99/49/05/20180915/ob_6f03b1_10.jpg
1149,1175.jpg,1,1,2,1,1.0,http://up.albrari.com/uploads/13145311292.jpg
1150,1176.jpg,1,1,24,1,0.0,https://www.hasanews.com/wp-content/uploads/2015/05/%D9%86%D9%85%D9%88%D8%B0%D8%AC-%D9%84%D9%84%D9%88%D8%AD%D8%A7%D8%AA-%D8%A7%D8%B1%D8%B4%D8%A7%D8%AF%D9%8A%D8%A9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D8%B7%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D8%AD%D8%B3%D8%A7%D8%A1-%D9%85%D8%B1%D9%88%D8%B1-4.jpg
1151,1177.jpg,1,2,1,1,1.0,not found
1152,1178.jpg,1,2,1,0,0.0,https://i.ytimg.com/vi/n3b3E_bfZDo/maxresdefault.jpg
1153,1179.jpg,1,2,1,1,1.0,https://www.picswe.com/thumbs/7ZCsiX7ztttW1-LXmMFZxcMPTEdV0Q8bz-2VoLWfeKAODwN_0rRqZ0wBuJZqMJl55Au9y0-Z7reSHFB6rSjzmQ.jpg
1154,1180.jpg,1,2,1,0,,not found
1155,1181.jpg,1,2,1,1,0.0,https://europeansojourn.files.wordpress.com/2013/03/road.jpg?w=300&h=225
1156,1182.jpg,1,1,12,1,0.0,http://ekhbaryamubsher.com/wp-content/uploads/2015/01/ImageProxy-3.jpg
1157,1183.jpg,1,2,1,1,1.0,http://www.mekshat.com/pix/upload/images28/mk7079_a1.jpg
1158,1184.jpg,1,2,1,1,1.0,https://images.sarmad.com/newcp/upload/news/145387_d32.jpg
1159,1185.jpg,1,1,12,1,0.0,https://www.hasanews.com/wp-content/uploads/2015/05/%D9%86%D9%85%D9%88%D8%B0%D8%AC-%D9%84%D9%84%D9%88%D8%AD%D8%A7%D8%AA-%D8%A7%D8%B1%D8%B4%D8%A7%D8%AF%D9%8A%D8%A9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D8%B7%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D8%AD%D8%B3%D8%A7%D8%A1-%D9%85%D8%B1%D9%88%D8%B1-4.jpg
1160,1186.jpg,1,2,1,1,1.0,https://www.lavieeco.com/wp-content/uploads/2015/10/Berrechid-Beni-Mellal-Autoroute-2013-12-17.jpg
1161,1187.jpg,1,1,1,1,,not found
1162,1188.jpg,2,1,1,1,1.0,http://img.alarab.qa/Content/Upload/Large/52017172592.jpg
1163,1189.jpg,1,1,2,1,1.0,https://www.alrams.net/wp-content/uploads/2017/11/d6ebe_34a-310x165.jpg
1164,1190.jpg,1,1,1,1,0.0,https://static.thenews.com.pk/uploads/akhbar/2016-04-28/l_115958_035433_print.jpg
1165,1191.jpg,1,2,1,1,1.0,http://ahdath.info/content/uploads/2018/05/1436637796.jpg
1166,1192.jpg,1,2,1,1,0.0,https://www.vitaminedz.com/articles/2362/01_2362854.jpg
1167,1193.png,1,2,1,1,0.0,https://www.algerie360.com/wp-content/uploads/2018/08/p%C3%A9age-9999x9999-c-320x213.jpg
1168,1194.jpg,1,2,1,1,,not found
1169,1195.png,1,1,1237,1,1.0,https://www.picswe.com/thumbs/WVoMeV-qv3xQZKu3AGHueUhMCNTMEoCsEt0pIhhhvlfyzF1Cpg6S0-purN71hCDdxpABpAGjLxNVd5tBz54e0Q.jpg
1170,1196.jpg,1,1,1237,1,0.0,https://www.lokus.no/var/ezflow_site/storage/images/open/fabel/fabel-102/10-film/anslag-konflikt-og-vendepunkt-i-kortfilmen-foad-a/inngangsbilde/346213-1-nor-NO/Inngangsbilde_aco_iw_l2.png
1171,1197.jpg,1,1,4,0,,not found
1172,1198.jpg,1,2,1,1,1.0,http://www.presstetouan.com/imagesnews/1522317875.jpg
1173,1199.jpg,1,1,2,1,1.0,https://www.arabianbusiness.com/sites/default/files/article_embed_images/dubai-road-sign.jpg
1174,1200.jpg,1,2,1,1,,not found
1175,1201.jpg,1,2,2,1,,not found
1176,1202.jpg,1,1,4,1,1.0,https://thumbs.dreamstime.com/b/panneau-d-avertissement-de-route-travaillez-au-travail-%C3%A9crit-sur-un-arabe-et-un-anglais-31419903.jpg
1177,1203.jpg,1,1,1,1,,not found
1178,1204.jpg,3,2,3,1,,not found
1179,1205.jpg,1,2,3,1,0.0,not found
1180,1206.jpg,1,2,12,0,1.0,https://img.youm7.com/ArticleImgs/2016/12/15/42908-%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%B6%D8%A8%D8%B9%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF--(23).jpg
1181,1207.jpg,1,2,1,0,0.0,https://s3.amazonaws.com/website-okaz/new/Issues/20120811/Images/m10.jpg
1182,1208.jpg,1,2,1,1,,not found
1183,1209.jpg,1,2,12,1,0.0,http://alajman.net/up/uploads/73033ef8de.bmp
1184,1210.jpg,1,1,2,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Amz-plake_province_Tiznite.JPG/800px-Amz-plake_province_Tiznite.JPG
1185,1211.jpg,1,1,137,1,1.0,https://www.arabianbusiness.com/sites/default/files/styles/full_img/public/images/2017/10/13/speed_limit_dubai.jpg
1186,1212.jpg,3,2,3,0,0.0,https://www.arabianbusiness.com/sites/default/files/styles/full_img/public/images/2017/10/13/speed_limit_dubai.jpg
1187,1213.jpg,1,2,1,1,,not found
1188,1214.jpg,1,1,2,0,1.0,https://as2.ftcdn.net/jpg/00/98/32/91/500_F_98329114_HIyelYd9LXlegc70fwaO1uvEZ0GtBdkJ.jpg
1189,1215.jpg,1,1,1,1,1.0,https://makkahnewspaper.com/uploads/imported_images/2015/11/18/255446.JPG
1190,1216.jpg,1,1,2,1,0.0,https://thumbs.dreamstime.com/t/view-al-fatih-highway-motorway-sign-manama-bahrain-manama-arabic-%C3%B8%C2%A7%C3%B9%E2%80%9E%C3%B9%E2%80%A6%C3%B9%E2%80%A0%C3%B8%C2%A7%C3%B9%E2%80%A6%C3%B8%C2%A9%C3%A2%E2%82%AC%C5%BE-al-man%C3%A4%C2%81ma-ipa-%C3%AB%CB%86mana%C3%AB%C2%90ma-102886670.jpg
1191,1217.jpg,1,2,1,1,0.0,https://imgcdn.haraj.com.sa/cache2/612x480-1_-5b929054823e6.jpg
1192,1218.jpg,1,2,12,1,1.0,http://www.autoalgerie.com/IMG/jpg/60220e60ba06b694eb5f4bdf18404912_XL.jpg
1193,1219.jpg,1,1,3,1,1.0,https://i0.wp.com/www.followmeforhijrah.com/wp-content/uploads/2017/08/wp-image-350512293..jpg?resize=370%2C204
1194,1220.jpg,1,2,12,1,1.0,https://www.mobtada.com/uploads/images/2016/12/373899.jpg
1195,1400.jpg,1,2,1,1,1.0,http://www.radioalgerie.dz/news/sites/default/files/field/image/120880242.jpg
1196,1401.png,1,2,1,1,1.0,http://cid.co.ma/wp-content/uploads/2017/01/Autoroute-Oujda-Laayoun.png
1197,1402.jpg,1,2,13,1,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Tunisie_Autoroute_A1_sortie_Boumerdas.jpg/1200px-Tunisie_Autoroute_A1_sortie_Boumerdas.jpg
1198,1403.jpg,1,2,1,1,0.0,https://archivestatic2.chouftv.ma//pictures/2016-04/5a600467a3421523879c086fcc3aca799335.jpeg
1199,1404.jpg,1,2,12,1,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/IL_Highway_50_01_2012-03-17.jpg/1024px-IL_Highway_50_01_2012-03-17.jpg
1200,1405.jpg,1,3,1,1,1.0,https://upload.wikimedia.org/wikipedia/commons/3/3d/Hurghada_Road_R01.jpg
1201,1406.jpg,1,1,1,1,1.0,https://upload.wikimedia.org/wikipedia/commons/d/da/Sign_to_Hyderabad.jpg
1202,1407.jpg,1,2,1,1,1.0,https://www.laquotidienne.ma/uploads/actualites/5b082b8664d3b.jpg
1203,1408.jpg,1,1,13,1,0.0,https://upload.wikimedia.org/wikipedia/commons/9/97/Photo_rocade_sud_23052016.jpg
1204,1409.jpg,1,2,12,1,1.0,https://img.huffingtonpost.com/asset/5c1c9f881d00002c0231b19f.jpeg?ops=scalefit_630_noupscale
1205,1410.jpg,1,2,1,1,1.0,http://theressomuchtosee.com/wp-content/uploads/2009/07/001-Road-to-Muscat-300x218.jpg
1206,1411.jpg,1,2,13,1,0.0,http://www.raya.com/file/GetImageCustom/6233fc68-6c79-4ebd-b825-ce5a19378025/600/338
1207,1412.jpg,1,2,1,1,1.0,https://assets-a2.kompasiana.com/statics/crawl/5556739b0423bd27618b4567.jpeg?t=o&v=760
1208,1413.jpg,1,2,2,1,1.0,https://cdn.yjc.ir/files/fa/news/1395/2/23/4517641_342.jpg
